缺陷No.,单元ID,单元名称,类别No.,类别名称,图像文件名,重心Y,重心X,面积,体积,最大浓淡等级,平均浓淡等级,明暗,主轴长,副轴长,主轴角,针状度,周长,圆形度,等价椭圆主轴长,等价椭圆副轴长,等价椭圆主轴·副轴比,feret直径X,feret直径Y
1128,2,"瑕疵",0,"未分类(类别01-19以外)","0000001128_00_000460_001009.bmp",+460.191,+1009.632,23840,,,,,,,,,,,,,,,
1129,2,"瑕疵",0,"未分类(类别01-19以外)","0000001129_00_000462_001009.bmp",+462.061,+1009.766,23616,,,,,,,,,,,,,,,
1130,2,"瑕疵",0,"未分类(类别01-19以外)","0000001130_00_000463_001009.bmp",+463.542,+1009.853,23472,,,,,,,,,,,,,,,
1131,2,"瑕疵",0,"未分类(类别01-19以外)","0000001131_00_000463_001009.bmp",+463.540,+1009.834,23504,,,,,,,,,,,,,,,
1132,2,"瑕疵",0,"未分类(类别01-19以外)","0000001132_00_000457_001010.bmp",+457.915,+1010.031,23184,,,,,,,,,,,,,,,
1133,2,"瑕疵",0,"未分类(类别01-19以外)","0000001133_00_000462_001009.bmp",+462.264,+1009.932,23344,,,,,,,,,,,,,,,
1134,2,"瑕疵",0,"未分类(类别01-19以外)","0000001134_00_000462_001009.bmp",+462.759,+1009.824,23520,,,,,,,,,,,,,,,
1135,2,"瑕疵",0,"未分类(类别01-19以外)","0000001135_00_000462_001009.bmp",+462.207,+1009.902,23392,,,,,,,,,,,,,,,
1136,2,"瑕疵",0,"未分类(类别01-19以外)","0000001136_00_000459_001009.bmp",+459.646,+1009.834,23504,,,,,,,,,,,,,,,
1137,2,"瑕疵",0,"未分类(类别01-19以外)","0000001137_00_000463_001009.bmp",+463.615,+1009.785,23584,,,,,,,,,,,,,,,
1138,2,"瑕疵",0,"未分类(类别01-19以外)","0000001138_00_000461_001009.bmp",+461.602,+1009.962,23296,,,,,,,,,,,,,,,
1139,2,"瑕疵",0,"未分类(类别01-19以外)","0000001139_00_000458_001009.bmp",+458.927,+1009.814,23536,,,,,,,,,,,,,,,
1140,2,"瑕疵",0,"未分类(类别01-19以外)","0000001140_00_000456_001009.bmp",+456.800,+1009.981,23264,,,,,,,,,,,,,,,
1141,2,"瑕疵",0,"未分类(类别01-19以外)","0000001141_00_000459_001009.bmp",+459.666,+1009.912,23376,,,,,,,,,,,,,,,
1142,2,"瑕疵",0,"未分类(类别01-19以外)","0000001142_00_000457_001009.bmp",+457.541,+1009.922,23360,,,,,,,,,,,,,,,
1143,2,"瑕疵",0,"未分类(类别01-19以外)","0000001143_00_000823_000749.bmp",+823.300,+749.900,80,,,,,,,,,,,,,,,
1144,2,"瑕疵",0,"未分类(类别01-19以外)","0000001144_00_000462_001009.bmp",+462.078,+1009.737,23664,,,,,,,,,,,,,,,
1145,2,"瑕疵",0,"未分类(类别01-19以外)","0000001145_00_000460_001009.bmp",+460.792,+1009.795,23568,,,,,,,,,,,,,,,
1146,2,"瑕疵",0,"未分类(类别01-19以外)","0000001146_00_000460_001009.bmp",+460.403,+1009.952,23312,,,,,,,,,,,,,,,
1147,2,"瑕疵",0,"未分类(类别01-19以外)","0000001147_00_000460_001009.bmp",+460.797,+1009.756,23632,,,,,,,,,,,,,,,
1148,2,"瑕疵",0,"未分类(类别01-19以外)","0000001148_00_000459_001009.bmp",+459.774,+1009.834,23504,,,,,,,,,,,,,,,
1149,2,"瑕疵",0,"未分类(类别01-19以外)","0000001149_00_000460_001009.bmp",+460.515,+1009.834,23504,,,,,,,,,,,,,,,
1150,2,"瑕疵",0,"未分类(类别01-19以外)","0000001150_00_000461_001009.bmp",+461.036,+1009.613,23872,,,,,,,,,,,,,,,
1151,2,"瑕疵",0,"未分类(类别01-19以外)","0000001151_00_000459_001009.bmp",+459.822,+1009.785,23584,,,,,,,,,,,,,,,
1152,2,"瑕疵",0,"未分类(类别01-19以外)","0000001152_00_000457_001009.bmp",+457.832,+1009.863,23456,,,,,,,,,,,,,,,
1153,2,"瑕疵",0,"未分类(类别01-19以外)","0000001153_00_000459_001009.bmp",+459.870,+1009.952,23312,,,,,,,,,,,,,,,
1154,2,"瑕疵",0,"未分类(类别01-19以外)","0000001154_00_000459_001009.bmp",+459.123,+1009.883,23424,,,,,,,,,,,,,,,
1155,2,"瑕疵",0,"未分类(类别01-19以外)","0000001155_00_000461_001010.bmp",+461.208,+1010.062,23136,,,,,,,,,,,,,,,
1156,2,"瑕疵",0,"未分类(类别01-19以外)","0000001156_00_000459_001009.bmp",+459.488,+1009.795,23568,,,,,,,,,,,,,,,
1157,2,"瑕疵",0,"未分类(类别01-19以外)","0000001157_00_000460_001009.bmp",+460.135,+1009.727,23680,,,,,,,,,,,,,,,
1158,2,"瑕疵",0,"未分类(类别01-19以外)","0000001158_00_000459_001009.bmp",+459.194,+1009.766,23616,,,,,,,,,,,,,,,
1159,2,"瑕疵",0,"未分类(类别01-19以外)","0000001159_00_000461_001009.bmp",+461.995,+1009.717,23696,,,,,,,,,,,,,,,
1160,2,"瑕疵",0,"未分类(类别01-19以外)","0000001160_00_000462_001009.bmp",+462.258,+1009.785,23584,,,,,,,,,,,,,,,
1161,2,"瑕疵",0,"未分类(类别01-19以外)","0000001161_00_000459_001009.bmp",+459.512,+1009.853,23472,,,,,,,,,,,,,,,
1162,2,"瑕疵",0,"未分类(类别01-19以外)","0000001162_00_000459_001009.bmp",+459.767,+1009.814,23536,,,,,,,,,,,,,,,
1163,2,"瑕疵",0,"未分类(类别01-19以外)","0000001163_00_000459_001009.bmp",+459.559,+1009.863,23456,,,,,,,,,,,,,,,
1164,2,"瑕疵",0,"未分类(类别01-19以外)","0000001164_00_000461_001009.bmp",+461.205,+1009.756,23632,,,,,,,,,,,,,,,
1165,2,"瑕疵",0,"未分类(类别01-19以外)","0000001165_00_000130_000827.bmp",+130.500,+827.500,48,,,,,,,,,,,,,,,
1166,2,"瑕疵",0,"未分类(类别01-19以外)","0000001166_00_000458_001009.bmp",+458.503,+1009.785,23584,,,,,,,,,,,,,,,
1167,2,"瑕疵",0,"未分类(类别01-19以外)","0000001167_00_000460_001009.bmp",+460.295,+1009.863,23456,,,,,,,,,,,,,,,
1168,2,"瑕疵",0,"未分类(类别01-19以外)","0000001168_00_000461_001009.bmp",+461.593,+1009.922,23360,,,,,,,,,,,,,,,
1169,2,"瑕疵",0,"未分类(类别01-19以外)","0000001169_00_000459_001009.bmp",+459.533,+1009.804,23552,,,,,,,,,,,,,,,
1170,2,"瑕疵",0,"未分类(类别01-19以外)","0000001170_00_000457_001009.bmp",+457.998,+1009.942,23328,,,,,,,,,,,,,,,
1171,2,"瑕疵",0,"未分类(类别01-19以外)","0000001171_00_000461_001010.bmp",+461.546,+1010.051,23152,,,,,,,,,,,,,,,
1172,2,"瑕疵",0,"未分类(类别01-19以外)","0000001172_00_000459_001009.bmp",+459.197,+1009.775,23600,,,,,,,,,,,,,,,
1173,2,"瑕疵",0,"未分类(类别01-19以外)","0000001173_00_000458_001009.bmp",+458.106,+1009.892,23408,,,,,,,,,,,,,,,
1174,2,"瑕疵",0,"未分类(类别01-19以外)","0000001174_00_000460_001009.bmp",+460.028,+1009.912,23376,,,,,,,,,,,,,,,
1175,2,"瑕疵",0,"未分类(类别01-19以外)","0000001175_00_000459_001009.bmp",+459.299,+1009.708,23712,,,,,,,,,,,,,,,
1176,2,"瑕疵",0,"未分类(类别01-19以外)","0000001176_00_000462_001009.bmp",+462.277,+1009.834,23504,,,,,,,,,,,,,,,
1177,2,"瑕疵",0,"未分类(类别01-19以外)","0000001177_00_000459_001009.bmp",+459.755,+1009.766,23616,,,,,,,,,,,,,,,
1178,2,"瑕疵",0,"未分类(类别01-19以外)","0000001178_00_000461_001009.bmp",+461.042,+1009.902,23392,,,,,,,,,,,,,,,
1179,2,"瑕疵",0,"未分类(类别01-19以外)","0000001179_00_000458_001009.bmp",+458.685,+1009.804,23552,,,,,,,,,,,,,,,
1180,2,"瑕疵",0,"未分类(类别01-19以外)","0000001180_00_000458_001009.bmp",+458.004,+1009.679,23760,,,,,,,,,,,,,,,
1181,2,"瑕疵",0,"未分类(类别01-19以外)","0000001181_00_000459_001009.bmp",+459.643,+1009.622,23856,,,,,,,,,,,,,,,
1182,2,"瑕疵",0,"未分类(类别01-19以外)","0000001182_00_000461_001009.bmp",+461.414,+1009.727,23680,,,,,,,,,,,,,,,
1183,2,"瑕疵",0,"未分类(类别01-19以外)","0000001183_00_000462_001009.bmp",+462.691,+1009.834,23504,,,,,,,,,,,,,,,
1184,2,"瑕疵",0,"未分类(类别01-19以外)","0000001184_00_000461_001009.bmp",+461.498,+1009.795,23568,,,,,,,,,,,,,,,
1185,2,"瑕疵",0,"未分类(类别01-19以外)","0000001185_00_000457_001009.bmp",+457.796,+1009.863,23456,,,,,,,,,,,,,,,
1186,2,"瑕疵",0,"未分类(类别01-19以外)","0000001186_00_000460_001009.bmp",+460.469,+1009.912,23376,,,,,,,,,,,,,,,
1187,2,"瑕疵",0,"未分类(类别01-19以外)","0000001187_00_000464_001009.bmp",+464.203,+1009.912,23376,,,,,,,,,,,,,,,
1188,2,"瑕疵",0,"未分类(类别01-19以外)","0000001188_00_000458_001009.bmp",+458.930,+1009.824,23520,,,,,,,,,,,,,,,
1189,2,"瑕疵",0,"未分类(类别01-19以外)","0000001189_00_000460_001009.bmp",+460.025,+1009.785,23584,,,,,,,,,,,,,,,
1190,2,"瑕疵",0,"未分类(类别01-19以外)","0000001190_00_000461_001009.bmp",+461.107,+1009.883,23424,,,,,,,,,,,,,,,
1191,2,"瑕疵",0,"未分类(类别01-19以外)","0000001191_00_000464_001009.bmp",+464.455,+1009.834,23504,,,,,,,,,,,,,,,
1192,2,"瑕疵",0,"未分类(类别01-19以外)","0000001192_00_000461_001009.bmp",+461.494,+1009.853,23472,,,,,,,,,,,,,,,
1193,2,"瑕疵",0,"未分类(类别01-19以外)","0000001193_00_000459_001009.bmp",+459.963,+1009.785,23584,,,,,,,,,,,,,,,
1194,2,"瑕疵",0,"未分类(类别01-19以外)","0000001194_00_000459_001009.bmp",+459.346,+1009.766,23616,,,,,,,,,,,,,,,
1195,2,"瑕疵",0,"未分类(类别01-19以外)","0000001195_00_000458_001009.bmp",+458.432,+1009.804,23552,,,,,,,,,,,,,,,
1196,2,"瑕疵",0,"未分类(类别01-19以外)","0000001196_00_000460_001010.bmp",+460.427,+1010.072,23120,,,,,,,,,,,,,,,
1197,2,"瑕疵",0,"未分类(类别01-19以外)","0000001197_00_000460_001009.bmp",+460.795,+1009.766,23616,,,,,,,,,,,,,,,
1198,2,"瑕疵",0,"未分类(类别01-19以外)","0000001198_00_000459_001010.bmp",+459.433,+1010.072,23120,,,,,,,,,,,,,,,
1199,2,"瑕疵",0,"未分类(类别01-19以外)","0000001199_00_000460_001009.bmp",+460.717,+1009.981,23264,,,,,,,,,,,,,,,
1200,2,"瑕疵",0,"未分类(类别01-19以外)","0000001200_00_000459_001009.bmp",+459.472,+1009.834,23504,,,,,,,,,,,,,,,
1201,2,"瑕疵",0,"未分类(类别01-19以外)","0000001201_00_000459_001009.bmp",+459.555,+1009.775,23600,,,,,,,,,,,,,,,
1202,2,"瑕疵",0,"未分类(类别01-19以外)","0000001202_00_000459_001009.bmp",+459.936,+1009.766,23616,,,,,,,,,,,,,,,
1203,2,"瑕疵",0,"未分类(类别01-19以外)","0000001203_00_000461_001010.bmp",+461.284,+1010.011,23216,,,,,,,,,,,,,,,
1204,2,"瑕疵",0,"未分类(类别01-19以外)","0000001204_00_000458_001009.bmp",+458.104,+1009.775,23600,,,,,,,,,,,,,,,
1205,2,"瑕疵",0,"未分类(类别01-19以外)","0000001205_00_000458_001009.bmp",+458.216,+1009.853,23472,,,,,,,,,,,,,,,
1206,2,"瑕疵",0,"未分类(类别01-19以外)","0000001206_00_000461_001010.bmp",+461.120,+1010.031,23184,,,,,,,,,,,,,,,
1207,2,"瑕疵",0,"未分类(类别01-19以外)","0000001207_00_000460_001009.bmp",+460.286,+1009.873,23440,,,,,,,,,,,,,,,
1208,2,"瑕疵",0,"未分类(类别01-19以外)","0000001208_00_000458_001009.bmp",+458.199,+1009.892,23408,,,,,,,,,,,,,,,
1209,2,"瑕疵",0,"未分类(类别01-19以外)","0000001209_00_000461_001009.bmp",+461.809,+1009.766,23616,,,,,,,,,,,,,,,
1210,2,"瑕疵",0,"未分类(类别01-19以外)","0000001210_00_000458_001009.bmp",+458.951,+1009.892,23408,,,,,,,,,,,,,,,
1211,2,"瑕疵",0,"未分类(类别01-19以外)","0000001211_00_000461_001009.bmp",+461.054,+1009.912,23376,,,,,,,,,,,,,,,
1212,2,"瑕疵",0,"未分类(类别01-19以外)","0000001212_00_000458_001009.bmp",+458.699,+1009.834,23504,,,,,,,,,,,,,,,
1213,2,"瑕疵",0,"未分类(类别01-19以外)","0000001213_00_000459_001009.bmp",+459.501,+1009.863,23456,,,,,,,,,,,,,,,
1214,2,"瑕疵",0,"未分类(类别01-19以外)","0000001214_00_000458_001009.bmp",+458.702,+1009.892,23408,,,,,,,,,,,,,,,
1215,2,"瑕疵",0,"未分类(类别01-19以外)","0000001215_00_000460_001009.bmp",+460.147,+1009.737,23664,,,,,,,,,,,,,,,
1216,2,"瑕疵",0,"未分类(类别01-19以外)","0000001216_00_000458_001009.bmp",+458.909,+1009.863,23456,,,,,,,,,,,,,,,
1217,2,"瑕疵",0,"未分类(类别01-19以外)","0000001217_00_000459_001009.bmp",+459.918,+1009.746,23648,,,,,,,,,,,,,,,
1218,2,"瑕疵",0,"未分类(类别01-19以外)","0000001218_00_000460_001009.bmp",+460.669,+1009.863,23456,,,,,,,,,,,,,,,
1219,2,"瑕疵",0,"未分类(类别01-19以外)","0000001219_00_000459_001009.bmp",+459.975,+1009.775,23600,,,,,,,,,,,,,,,
1220,2,"瑕疵",0,"未分类(类别01-19以外)","0000001220_00_000457_001009.bmp",+457.383,+1009.873,23440,,,,,,,,,,,,,,,
1221,2,"瑕疵",0,"未分类(类别01-19以外)","0000001221_00_000458_001009.bmp",+458.773,+1009.873,23440,,,,,,,,,,,,,,,
1222,2,"瑕疵",0,"未分类(类别01-19以外)","0000001222_00_000461_001009.bmp",+461.815,+1009.804,23552,,,,,,,,,,,,,,,
1223,2,"瑕疵",0,"未分类(类别01-19以外)","0000001223_00_000460_001009.bmp",+460.652,+1009.785,23584,,,,,,,,,,,,,,,
1224,2,"瑕疵",0,"未分类(类别01-19以外)","0000001224_00_000458_001009.bmp",+458.866,+1009.981,23264,,,,,,,,,,,,,,,
1225,2,"瑕疵",0,"未分类(类别01-19以外)","0000001225_00_000458_001009.bmp",+458.018,+1009.843,23488,,,,,,,,,,,,,,,
1226,2,"瑕疵",0,"未分类(类别01-19以外)","0000001226_00_000459_001009.bmp",+459.003,+1009.814,23536,,,,,,,,,,,,,,,
1227,2,"瑕疵",0,"未分类(类别01-19以外)","0000001227_00_000459_001009.bmp",+459.758,+1009.679,23760,,,,,,,,,,,,,,,
1228,2,"瑕疵",0,"未分类(类别01-19以外)","0000001228_00_000456_001009.bmp",+456.810,+1009.892,23408,,,,,,,,,,,,,,,
1229,2,"瑕疵",0,"未分类(类别01-19以外)","0000001229_00_000459_001009.bmp",+459.054,+1009.737,23664,,,,,,,,,,,,,,,
1230,2,"瑕疵",0,"未分类(类别01-19以外)","0000001230_00_000460_001009.bmp",+460.746,+1009.883,23424,,,,,,,,,,,,,,,
1231,2,"瑕疵",0,"未分类(类别01-19以外)","0000001231_00_000458_001009.bmp",+458.478,+1009.834,23504,,,,,,,,,,,,,,,
1232,2,"瑕疵",0,"未分类(类别01-19以外)","0000001232_00_000459_001009.bmp",+459.403,+1009.814,23536,,,,,,,,,,,,,,,
1233,2,"瑕疵",0,"未分类(类别01-19以外)","0000001233_00_000459_001009.bmp",+459.940,+1009.942,23328,,,,,,,,,,,,,,,
1234,2,"瑕疵",0,"未分类(类别01-19以外)","0000001234_00_000458_001009.bmp",+458.162,+1009.853,23472,,,,,,,,,,,,,,,
1235,2,"瑕疵",0,"未分类(类别01-19以外)","0000001235_00_000461_001009.bmp",+461.889,+1009.922,23360,,,,,,,,,,,,,,,
1236,2,"瑕疵",0,"未分类(类别01-19以外)","0000001236_00_000459_001010.bmp",+459.829,+1010.132,23024,,,,,,,,,,,,,,,
1237,2,"瑕疵",0,"未分类(类别01-19以外)","0000001237_00_000460_001009.bmp",+460.430,+1009.912,23376,,,,,,,,,,,,,,,
1238,2,"瑕疵",0,"未分类(类别01-19以外)","0000001238_00_000458_001010.bmp",+458.043,+1010.072,23120,,,,,,,,,,,,,,,
1239,2,"瑕疵",0,"未分类(类别01-19以外)","0000001239_00_000461_001009.bmp",+461.174,+1009.863,23456,,,,,,,,,,,,,,,
1240,2,"瑕疵",0,"未分类(类别01-19以外)","0000001240_00_000460_001009.bmp",+460.638,+1009.873,23440,,,,,,,,,,,,,,,
1241,2,"瑕疵",0,"未分类(类别01-19以外)","0000001241_00_000457_001010.bmp",+457.922,+1010.132,23024,,,,,,,,,,,,,,,
1242,2,"瑕疵",0,"未分类(类别01-19以外)","0000001242_00_000460_001009.bmp",+460.352,+1009.756,23632,,,,,,,,,,,,,,,
1243,2,"瑕疵",0,"未分类(类别01-19以外)","0000001243_00_000461_001009.bmp",+461.257,+1009.843,23488,,,,,,,,,,,,,,,
1244,2,"瑕疵",0,"未分类(类别01-19以外)","0000001244_00_000457_001009.bmp",+457.277,+1009.962,23296,,,,,,,,,,,,,,,
1245,2,"瑕疵",0,"未分类(类别01-19以外)","0000001245_00_000461_001009.bmp",+461.324,+1009.824,23520,,,,,,,,,,,,,,,
1246,2,"瑕疵",0,"未分类(类别01-19以外)","0000001246_00_000461_001009.bmp",+461.864,+1009.873,23440,,,,,,,,,,,,,,,
1247,2,"瑕疵",0,"未分类(类别01-19以外)","0000001247_00_000460_001009.bmp",+460.862,+1009.775,23600,,,,,,,,,,,,,,,
1248,2,"瑕疵",0,"未分类(类别01-19以外)","0000001248_00_000461_001009.bmp",+461.812,+1009.932,23344,,,,,,,,,,,,,,,
1249,2,"瑕疵",0,"未分类(类别01-19以外)","0000001249_00_000458_001010.bmp",+458.489,+1010.031,23184,,,,,,,,,,,,,,,
1250,2,"瑕疵",0,"未分类(类别01-19以外)","0000001250_00_000459_001009.bmp",+459.711,+1009.756,23632,,,,,,,,,,,,,,,
1251,2,"瑕疵",0,"未分类(类别01-19以外)","0000001251_00_000459_001009.bmp",+459.854,+1009.962,23296,,,,,,,,,,,,,,,
1252,2,"瑕疵",0,"未分类(类别01-19以外)","0000001252_00_000458_001009.bmp",+458.001,+1009.785,23584,,,,,,,,,,,,,,,
1253,2,"瑕疵",0,"未分类(类别01-19以外)","0000001253_00_000459_001009.bmp",+459.491,+1009.679,23760,,,,,,,,,,,,,,,
1254,2,"瑕疵",0,"未分类(类别01-19以外)","0000001254_00_000459_001009.bmp",+459.900,+1009.834,23504,,,,,,,,,,,,,,,
1255,2,"瑕疵",0,"未分类(类别01-19以外)","0000001255_00_000461_001009.bmp",+461.602,+1009.613,23872,,,,,,,,,,,,,,,
1256,2,"瑕疵",0,"未分类(类别01-19以外)","0000001256_00_000458_001009.bmp",+458.863,+1009.853,23472,,,,,,,,,,,,,,,
1257,2,"瑕疵",0,"未分类(类别01-19以外)","0000001257_00_000461_001009.bmp",+461.384,+1009.689,23744,,,,,,,,,,,,,,,
1258,2,"瑕疵",0,"未分类(类别01-19以外)","0000001258_00_000459_001009.bmp",+459.578,+1009.863,23456,,,,,,,,,,,,,,,
1259,2,"瑕疵",0,"未分类(类别01-19以外)","0000001259_00_000460_001009.bmp",+460.458,+1009.660,23792,,,,,,,,,,,,,,,
1260,2,"瑕疵",0,"未分类(类别01-19以外)","0000001260_00_000459_001009.bmp",+459.640,+1009.717,23696,,,,,,,,,,,,,,,
1261,2,"瑕疵",0,"未分类(类别01-19以外)","0000001261_00_000460_001009.bmp",+460.016,+1009.962,23296,,,,,,,,,,,,,,,
1262,2,"瑕疵",0,"未分类(类别01-19以外)","0000001262_00_000462_001009.bmp",+462.034,+1009.775,23600,,,,,,,,,,,,,,,
1263,2,"瑕疵",0,"未分类(类别01-19以外)","0000001263_00_000463_001009.bmp",+463.415,+1009.873,23440,,,,,,,,,,,,,,,
1264,2,"瑕疵",0,"未分类(类别01-19以外)","0000001264_00_000457_001009.bmp",+457.678,+1009.873,23440,,,,,,,,,,,,,,,
1265,2,"瑕疵",0,"未分类(类别01-19以外)","0000001265_00_000458_001009.bmp",+458.711,+1009.932,23344,,,,,,,,,,,,,,,
1266,2,"瑕疵",0,"未分类(类别01-19以外)","0000001266_00_000459_001009.bmp",+459.858,+1009.766,23616,,,,,,,,,,,,,,,
1267,2,"瑕疵",0,"未分类(类别01-19以外)","0000001267_00_000458_001009.bmp",+458.580,+1009.991,23248,,,,,,,,,,,,,,,
1268,2,"瑕疵",0,"未分类(类别01-19以外)","0000001268_00_000461_001009.bmp",+461.215,+1009.834,23504,,,,,,,,,,,,,,,
1269,2,"瑕疵",0,"未分类(类别01-19以外)","0000001269_00_000460_001009.bmp",+460.334,+1009.679,23760,,,,,,,,,,,,,,,
1270,2,"瑕疵",0,"未分类(类别01-19以外)","0000001270_00_000808_000799.bmp",+808.500,+799.500,32,,,,,,,,,,,,,,,
1271,2,"瑕疵",0,"未分类(类别01-19以外)","0000001271_00_000460_001009.bmp",+460.708,+1009.727,23680,,,,,,,,,,,,,,,
1272,2,"瑕疵",0,"未分类(类别01-19以外)","0000001272_00_000458_001009.bmp",+458.323,+1009.804,23552,,,,,,,,,,,,,,,
1273,2,"瑕疵",0,"未分类(类别01-19以外)","0000001273_00_000457_001010.bmp",+457.593,+1010.062,23136,,,,,,,,,,,,,,,
1274,2,"瑕疵",0,"未分类(类别01-19以外)","0000001274_00_000462_001009.bmp",+462.379,+1009.942,23328,,,,,,,,,,,,,,,
1275,2,"瑕疵",0,"未分类(类别01-19以外)","0000001275_00_000458_001009.bmp",+458.190,+1009.824,23520,,,,,,,,,,,,,,,
1276,2,"瑕疵",0,"未分类(类别01-19以外)","0000001276_00_000460_001010.bmp",+460.968,+1010.082,23104,,,,,,,,,,,,,,,
1277,2,"瑕疵",0,"未分类(类别01-19以外)","0000001277_00_000460_001010.bmp",+460.522,+1010.082,23104,,,,,,,,,,,,,,,
1278,2,"瑕疵",0,"未分类(类别01-19以外)","0000001278_00_000458_001009.bmp",+458.713,+1009.892,23408,,,,,,,,,,,,,,,
1279,2,"瑕疵",0,"未分类(类别01-19以外)","0000001279_00_000459_001009.bmp",+459.789,+1009.785,23584,,,,,,,,,,,,,,,
1280,2,"瑕疵",0,"未分类(类别01-19以外)","0000001280_00_000459_001009.bmp",+459.551,+1009.902,23392,,,,,,,,,,,,,,,
1281,2,"瑕疵",0,"未分类(类别01-19以外)","0000001281_00_000463_001010.bmp",+463.208,+1010.051,23152,,,,,,,,,,,,,,,
1282,2,"瑕疵",0,"未分类(类别01-19以外)","0000001282_00_000458_001009.bmp",+458.532,+1009.727,23680,,,,,,,,,,,,,,,
1283,2,"瑕疵",0,"未分类(类别01-19以外)","0000001283_00_000462_001009.bmp",+462.632,+1009.981,23264,,,,,,,,,,,,,,,
1284,2,"瑕疵",0,"未分类(类别01-19以外)","0000001284_00_000458_001009.bmp",+458.336,+1009.883,23424,,,,,,,,,,,,,,,
1285,2,"瑕疵",0,"未分类(类别01-19以外)","0000001285_00_000457_001010.bmp",+457.097,+1010.072,23120,,,,,,,,,,,,,,,
1286,2,"瑕疵",0,"未分类(类别01-19以外)","0000001286_00_000457_001009.bmp",+457.060,+1009.717,23696,,,,,,,,,,,,,,,
1287,2,"瑕疵",0,"未分类(类别01-19以外)","0000001287_00_000463_001009.bmp",+463.572,+1009.932,23344,,,,,,,,,,,,,,,
1288,2,"瑕疵",0,"未分类(类别01-19以外)","0000001288_00_000459_001009.bmp",+459.754,+1009.883,23424,,,,,,,,,,,,,,,
1289,2,"瑕疵",0,"未分类(类别01-19以外)","0000001289_00_000457_001009.bmp",+457.797,+1009.962,23296,,,,,,,,,,,,,,,
1290,2,"瑕疵",0,"未分类(类别01-19以外)","0000001290_00_000462_001009.bmp",+462.117,+1009.883,23424,,,,,,,,,,,,,,,
1291,2,"瑕疵",0,"未分类(类别01-19以外)","0000001291_00_000458_001009.bmp",+458.657,+1009.981,23264,,,,,,,,,,,,,,,
1292,2,"瑕疵",0,"未分类(类别01-19以外)","0000001292_00_000459_001009.bmp",+459.260,+1009.689,23744,,,,,,,,,,,,,,,
1293,2,"瑕疵",0,"未分类(类别01-19以外)","0000001293_00_000452_000691.bmp",+452.500,+691.500,32,,,,,,,,,,,,,,,
1294,2,"瑕疵",0,"未分类(类别01-19以外)","0000001294_00_000461_001009.bmp",+461.968,+1009.863,23456,,,,,,,,,,,,,,,
1295,2,"瑕疵",0,"未分类(类别01-19以外)","0000001295_00_000460_001009.bmp",+460.942,+1009.689,23744,,,,,,,,,,,,,,,
1296,2,"瑕疵",0,"未分类(类别01-19以外)","0000001296_00_000458_001009.bmp",+458.937,+1009.863,23456,,,,,,,,,,,,,,,
1297,2,"瑕疵",0,"未分类(类别01-19以外)","0000001297_00_000459_001009.bmp",+459.163,+1009.932,23344,,,,,,,,,,,,,,,
1298,2,"瑕疵",0,"未分类(类别01-19以外)","0000001298_00_000458_001009.bmp",+458.776,+1009.766,23616,,,,,,,,,,,,,,,
1299,2,"瑕疵",0,"未分类(类别01-19以外)","0000001299_00_000462_001009.bmp",+462.741,+1009.902,23392,,,,,,,,,,,,,,,
1300,2,"瑕疵",0,"未分类(类别01-19以外)","0000001300_00_000460_001009.bmp",+460.263,+1009.775,23600,,,,,,,,,,,,,,,
1301,2,"瑕疵",0,"未分类(类别01-19以外)","0000001301_00_000463_001009.bmp",+463.179,+1009.737,23664,,,,,,,,,,,,,,,
1302,2,"瑕疵",0,"未分类(类别01-19以外)","0000001302_00_000458_001009.bmp",+458.979,+1009.991,23248,,,,,,,,,,,,,,,
1303,2,"瑕疵",0,"未分类(类别01-19以外)","0000001303_00_000461_001009.bmp",+461.370,+1009.942,23328,,,,,,,,,,,,,,,
1304,2,"瑕疵",0,"未分类(类别01-19以外)","0000001304_00_000460_001009.bmp",+460.723,+1009.613,23872,,,,,,,,,,,,,,,
1305,2,"瑕疵",0,"未分类(类别01-19以外)","0000001305_00_000458_001009.bmp",+458.331,+1009.863,23456,,,,,,,,,,,,,,,
1306,2,"瑕疵",0,"未分类(类别01-19以外)","0000001306_00_000459_001009.bmp",+459.652,+1009.902,23392,,,,,,,,,,,,,,,
1307,2,"瑕疵",0,"未分类(类别01-19以外)","0000001307_00_000458_001009.bmp",+458.369,+1009.834,23504,,,,,,,,,,,,,,,
1308,2,"瑕疵",0,"未分类(类别01-19以外)","0000001308_00_000458_001009.bmp",+458.899,+1009.689,23744,,,,,,,,,,,,,,,
1309,2,"瑕疵",0,"未分类(类别01-19以外)","0000001309_00_000459_001009.bmp",+459.591,+1009.853,23472,,,,,,,,,,,,,,,
1310,2,"瑕疵",0,"未分类(类别01-19以外)","0000001310_00_000461_001009.bmp",+461.176,+1009.785,23584,,,,,,,,,,,,,,,
1311,2,"瑕疵",0,"未分类(类别01-19以外)","0000001311_00_000459_001009.bmp",+459.575,+1009.679,23760,,,,,,,,,,,,,,,
1312,2,"瑕疵",0,"未分类(类别01-19以外)","0000001312_00_000463_001009.bmp",+463.021,+1009.853,23472,,,,,,,,,,,,,,,
1313,2,"瑕疵",0,"未分类(类别01-19以外)","0000001313_00_000459_001009.bmp",+459.896,+1009.632,23840,,,,,,,,,,,,,,,
1314,2,"瑕疵",0,"未分类(类别01-19以外)","0000001314_00_000462_001009.bmp",+462.481,+1009.922,23360,,,,,,,,,,,,,,,
